,mt-gnu,1,mt-gnu$,GNU cpio ([0-9][0-9]*(\.[0-9]+)+),a,gnu,cpio,\1,,,,,,,
,libevolution,1,libevolution.*.so.*,Evolution ([0-9][0-9]*(\.[0-9]+)+) ,a,gnome,evolution,\1,,,,,,,
,evolution,1,evolution,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,evolution,\1,,,,,,,
,gdb,1,gdb,^([0-9][0-9]*\.[0-9]+(\.[0-9]+)+),a,gnu,gdb,\1,,,,,,,
,gdm-binary,1,gdm-binary,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,gdm,\1,,,,,,,
,gdmflexiserver,1,gdmflexiserver,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,gdm,\1,,,,,,,
,gpgsplit,1,gpgsplit,^([0-9][0-9]*(\.[0-9]+)+),a,gnupg,gnupg,\1,,,,,,,
,gpg-zip,1,gpg-zip,VERSION=([0-9][0-9]*(\.[0-9]+)+),a,gnupg,gnupg,\1,,,,,,,
,hp-mkuri,1,hp-mkuri,^([0-9][0-9]*(\.[0-9]+)+),a,hp,hplip,\1,,,,,,,
,iptables,1,iptables,^([0-9][0-9]*(\.[0-9]+)+),a,netfilter_core_team,iptables,\1,,,,,,,
,ip6tables,1,ip6tables,^([0-9][0-9]*(\.[0-9]+)+),a,netfilter_core_team,iptables,\1,,,,,,,
,ip6tables-restore,1,ip6tables-restore,^([0-9][0-9]*(\.[0-9]+)+),a,netfilter_core_team,iptables,\1,,,,,,,
,ip6tables-save,1,ip6tables-save,^([0-9][0-9]*(\.[0-9]+)+),a,netfilter_core_team,iptables,\1,,,,,,,
,lftp,1,lftp,lftp/([0-9][0-9]*(\.[0-9]+)+),a,alexander_v._lukyanov,lftp,\1,,,,,,,
,ltrace,1,ltrace,ltrace version ([0-9][0-9]*(\.[0-9]+)+).,a,juan_cespedes,ltrace,\1,,,,,,,
,libaudioscrobbler.so,1,libaudioscrobbler.so,Rhythmbox/([0-9][0-9]*(\.[0-9]+)+),a,gnome,rhythmbox,\1,,,,,,,
,libdaap.so,1,libdaap.so,Rhythmbox ([0-9][0-9]*(\.[0-9]+)+),a,gnome,rhythmbox,\1,,,,,,,
,libmtpdevice.so,1,libmtpdevice.so,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,rhythmbox,\1,,,,,,,
,libfmradio.so,1,libfmradio.so,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,rhythmbox,\1,,,,,,,
,rhythmbox,1,rhythmbox,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,rhythmbox,\1,,,,,,,
,rsync,1,rsync,^([0-9][0-9]*(\.[0-9]+)+),a,samba,rsync,\1,,,,,,,
,imuxsock.so,1,imuxsock.so,^([0-9][0-9]*(\.[0-9]+)+),a,rsyslog,rsyslog,\1,,,,,,,
,imuxsock.so,1,imuxsock.so,^([0-9][0-9]*(\.[0-9]+)+),a,rsyslog,rsyslogd,\1,,,,,,,
,ommail.so,1,ommail.so,^([0-9][0-9]*(\.[0-9]+)+),a,rsyslog,rsyslog,\1,,,,,,,
,ommail.so,1,ommail.so,^([0-9][0-9]*(\.[0-9]+)+),a,rsyslog,rsyslogd,\1,,,,,,,
,sudo,1,sudo.*,^([0-9][0-9]*(\.[0-9]+)+(p[0-9]*)?),a,todd_miller,sudo,\1,,,,,,,
,visudo,1,visudo,^([0-9][0-9]*(\.[0-9]+)+(p[0-9]*)?),a,todd_miller,sudo,\1,,,,,,,
,vinagre,1,vinagre,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,vinagre,\1,,,,,,,
,w3m,1,w3m,w3m/([0-9][0-9]*(\.[0-9]+)+),a,w3m,w3m,\1,,,,,,,
,xinput,1,xinput,^([0-9][0-9]*(\.[0-9]+)+),a,x.org,xinput,\1,,,,,,,
,xsane,1,xsane,xsane-([0-9][0-9]*(\.[0-9]+)+),a,oliver_rauch,xsane,\1,,,,,,,
,xml,1,xml,^([0-9][0-9]*(\.[0-9]+)+),a,xmlstarlet,command_line_xml_toolkit,\1,,,,,,,
,xmlstarlet,1,xmlstarlet,^([0-9][0-9]*(\.[0-9]+)+),a,xmlstarlet,command_line_xml_toolkit,\1,,,,,,,
,ndisasm,1,ndisasm,NASM ([0-9][0-9]*(\.[0-9]+)+),a,nasm,nasm,\1,,,,,,,
,ndisasm,1,ndisasm,NASM ([0-9][0-9]*(\.[0-9]+)+),a,nasm,netwide_assembler,\1,,,,,,,
,cd-drive,1,cd-drive,^([0-9][0-9]*(\.[0-9]+)+) ,a,gnu,libcdio,\1,,,,,,,
,cd-info,1,cd-info,^([0-9][0-9]*(\.[0-9]+)+) ,a,gnu,libcdio,\1,,,,,,,
,iso-info,1,iso-info,^([0-9][0-9]*(\.[0-9]+)+) ,a,gnu,libcdio,\1,,,,,,,
,iso-read,1,iso-read,^([0-9][0-9]*(\.[0-9]+)+) ,a,gnu,libcdio,\1,,,,,,,
,libtasn1.so,1,libtasn1.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,free_software_foundation_inc.,libtasn1,\1,,,,,,,
,asn1,1,asn1.*,^([0-9][0-9]*(\.[0-9]+)+),a,free_software_foundation_inc.,libtasn1,\1,,,,,,,
,libgconf-2.so,1,libgconf-2.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,gconf,\1,,,,,,,
,gconftool-2,1,gconftool-2,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,gconf,\1,,,,,,,
,gdm,1,gdm.*,GDM ([0-9][0-9]*(\.[0-9]+)+),a,gnome,gdm,\1,,,,,,,
,libgtop-2.0.so,1,libgtop-2.0.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,gnome,libgtop_daemon,\1,,,,,,,
,libgtop-2.0.so,1,libgtop-2.0.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,libgtop,libgtop,\1,,,,,,,
,formail,1,formail, v([0-9][0-9]*(\.[0-9]+)+) 20,a,procmail,procmail,\1,,,,,,,
,postalias,1,postalias,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postcat,1,postcat,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postfix,1,postfix,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postkick,1,postkick,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postlog,1,postlog,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postmap,1,postmap,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postmulti,1,postmulti,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postsuper,1,postsuper,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postdrop,1,postdrop,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,postqueue,1,postqueue,^([0-9][0-9]*(\.[0-9]+)+),a,postfix,postfix,\1,,,,,,,
,faad,1,faad,^([0-9][0-9]*(\.[0-9]+)+),a,audiocoding,faad2,\1,,,,,,,
,imlib2-config,1,imlib2-config,echo ([0-9][0-9]*(\.[0-9]+)+),a,enlightenment,imlib2,\1,,,,,,,
,xine,1,xine,^([0-9][0-9]*(\.[0-9]+)+),a,xine,xine-ui,\1,,,,,,,
,fbxine,1,fbxine,^([0-9][0-9]*(\.[0-9]+)+),a,xine,xine-ui,\1,,,,,,,
,nfsstat,1,nfsstat,nfsstat: ([0-9][0-9]*(\.[0-9]+)+),a,nfs,nfs-utils,\1,,,,,,,
,rpc.mountd,1,rpc.mountd,^([0-9][0-9]*(\.[0-9]+)+),a,nfs,nfs-utils,\1,,,,,,,
,showmount,1,showmount,showmount for ([0-9][0-9]*(\.[0-9]+)+),a,nfs,nfs-utils,\1,,,,,,,
,rpc.statd,1,rpc.statd,^([0-9][0-9]*(\.[0-9]+)+),a,nfs,nfs-utils,\1,,,,,,,
,irssi,1,irssi,irssi ([0-9][0-9]*(\.[0-9]+)+),a,irssi,irssi,\1,,,,,,,
,apt,1,apt,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,apt,1,apt,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,idlj,1,idlj,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,idlj,1,idlj,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,keytool,1,keytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,keytool,1,keytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jarsigner,1,jarsigner,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jarsigner,1,jarsigner,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,policytool,1,policytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,policytool,1,policytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jar,1,jar,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jar,1,jar,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,xjc,1,xjc,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,xjc,1,xjc,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,schemagen,1,schemagen,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,schemagen,1,schemagen,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,wsgen,1,wsgen,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,wsgen,1,wsgen,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,wsimport,1,wsimport,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,wsimport,1,wsimport,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,appletviewer,1,appletviewer,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,appletviewer,1,appletviewer,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,rmic,1,rmic,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,rmic,1,rmic,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,rmiregistry,1,rmiregistry,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,rmiregistry,1,rmiregistry,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,rmid,1,rmid,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,rmid,1,rmid,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,native2ascii,1,native2ascii,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,native2ascii,1,native2ascii,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,serialver,1,serialver,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,serialver,1,serialver,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jps,1,jps,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jps,1,jps,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jstat,1,jstat,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jstat,1,jstat,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jstatd,1,jstatd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jstatd,1,jstatd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jsadebugd,1,jsadebugd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jsadebugd,1,jsadebugd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jstack,1,jstack,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jstack,1,jstack,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jmap,1,jmap,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jmap,1,jmap,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jinfo,1,jinfo,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jinfo,1,jinfo,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jconsole,1,jconsole,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jconsole,1,jconsole,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jrunscript,1,jrunscript,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jrunscript,1,jrunscript,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jhat,1,jhat,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jhat,1,jhat,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,tnameserv,1,tnameserv,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,tnameserv,1,tnameserv,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,orbd,1,orbd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,orbd,1,orbd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,servertool,1,servertool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,servertool,1,servertool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,pack200,1,pack200,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,pack200,1,pack200,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,extcheck,1,extcheck,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,extcheck,1,extcheck,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,jdb,1,jdb,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,jdb,1,jdb,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,keytool,1,keytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,keytool,1,keytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,policytool,1,policytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,policytool,1,policytool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,rmiregistry,1,rmiregistry,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,rmiregistry,1,rmiregistry,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,rmid,1,rmid,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,rmid,1,rmid,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,tnameserv,1,tnameserv,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,tnameserv,1,tnameserv,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,orbd,1,orbd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,orbd,1,orbd,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,servertool,1,servertool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,servertool,1,servertool,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,pack200,1,pack200,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,pack200,1,pack200,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,java_vm,1,java_vm,JAVA_PLUGIN_VERSION=([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,java_vm,1,java_vm,JAVA_PLUGIN_VERSION=([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,libjava.so,1,libjava.so,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,libjava.so,1,libjava.so,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,libjavaplugin_nscp_gcc29.so,1,libjavaplugin_nscp_gcc29.so,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,oracle,jdk,\1,update_\3,,,,,,
,libjavaplugin_nscp_gcc29.so,1,libjavaplugin_nscp_gcc29.so,([0-9][0-9]*(\.[0-9]+)+)_([0-9]+),a,sun,jdk,\1,update_\3,,,,,,
,mod_ssl.so,1,mod_ssl.so,mod_ssl/([0-9][0-9]*(\.[0-9]+)+),a,apache,http_server,\1,,,,,,,
,xinput,1,xinput,^([0-9][0-9]*(\.[0-9]+)+),a,x.org,xinput,\1,,,,,,,
,libvirtd,1,libvirtd,([0-9][0-9]*(\.[0-9]+)+),a,libvirt,libvirt,\1,,,,,,,
,libvirt.so,1,libvirt.so.*,LIBVIRT_PRIVATE_([0-9][0-9]*(\.[0-9]+)+),a,libvirt,libvirt,\1,,,,,,,
,libvirt-qemu.so,1,libvirt-qemu.so.*,LIBVIRT_PRIVATE_([0-9][0-9]*(\.[0-9]+)+),a,libvirt,libvirt,\1,,,,,,,
,dnsmasq,1,dnsmasq,dnsmasq-([0-9][0-9]*(\.[0-9]+)+),a,thekelleys,dnsmasq,\1,,,,,,,
,gnutls,1,gnutls.*,GnuTLS ([0-9][0-9]*(\.[0-9]+)+),a,gnu,gnutls,\1,,,,,,,
,psktool,1,psktool,GnuTLS ([0-9][0-9]*(\.[0-9]+)+),a,gnu,gnutls,\1,,,,,,,
,srptool,1,srptool,GnuTLS ([0-9][0-9]*(\.[0-9]+)+),a,gnu,gnutls,\1,,,,,,,
,certtool,1,certtool,GnuTLS ([0-9][0-9]*(\.[0-9]+)+),a,gnu,gnutls,\1,,,,,,,
,libgnutls-extra.so,1,libgnutls-extra.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,gnutls,\1,,,,,,,
,libgnutls.so,1,libgnutls.so.*,Version: OpenPrivacy ([0-9][0-9]*(\.[0-9]+)+)%s,a,gnu,gnutls,\1,,,,,,,
,makeinfo,1,makeinfo,^([0-9][0-9]*(\.[0-9]+)+),a,gnu,texinfo,\1,,,,,,,
,libtool,1,libtool,VERSION=([0-9][0-9]*(\.[0-9]+)+),a,gnu,libtool,\1,,,,,,,
,links,1,links,gif2png ([0-9][0-9]*(\.[0-9]+)+),a,links,links,\1,,,,,,,
,links,1,links,gif2png ([0-9][0-9]*(\.[0-9]+)+),a,twibright,links,\1,,,,,,,
,_cairo.so,1,_cairo.so,^([0-9][0-9]*(\.[0-9]+)+),a,redhat,cairo,\1,,,,,,,
,resolve_stack_dump,1,resolve_stack_dump,^([0-9][0-9]*(\.[0-9]+)+),a,mysql,mysql,\1,,,,,,,
,mysql,1,mysql.*,^([0-9][0-9]*(\.[0-9]+)+),a,mysql,mysql,\1,,,,,,,
,libphp5.so,1,libphp5.so,PHP/([0-9][0-9]*(\.[0-9]+)+)-pl0-gentoo,a,php,php,\1,,,,,,,
,php,1,php,X-Powered-By: PHP/([0-9][0-9]*(\.[0-9]+)+)-,a,php,php,\1,,,,,,,
,libmcrypt.so,1,libmcrypt.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,mcrypt,libmcrypt,\1,,,,,,,
,libmount.so,1,libmount.so.*,([0-9][0-9]*(\.[0-9]+)+).0,a,linux,util-linux,\1,,,,,,,
,libblkid.so,1,libblkid.so.*,([0-9][0-9]*(\.[0-9]+)+).0,a,linux,util-linux,\1,,,,,,,
,umount,1,umount,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,mount,1,mount,util-linux-ng ([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,findmnt,1,findmnt,MOUNT_([0-9][0-9]*(\.[0-9]+)+),a,linux,util-linux,\1,,,,,,,
,aureport,1,aureport,^([0-9][0-9]*(\.[0-9]+)+),a,linux,audit,\1,,,,,,,
,ausearch,1,ausearch,^([0-9][0-9]*(\.[0-9]+)+),a,linux,audit,\1,,,,,,,
,auditd,1,auditd,^([0-9][0-9]*(\.[0-9]+)+),a,linux,audit,\1,,,,,,,
,auditctl,1,auditctl,^([0-9][0-9]*(\.[0-9]+)+),a,linux,audit,\1,,,,,,,
,libmysqlclient_r.so,1,libmysqlclient_r.so.*,([0-9][0-9]*(\.[0-9]+)+),a,mysql,mysql,\1,,,,,,,
,libmysqlclient.so,1,libmysqlclient.so.*,([0-9][0-9]*(\.[0-9]+)+),a,mysql,mysql,\1,,,,,,,
,bsdcpio,1,bsdcpio,^([0-9][0-9]*(\.[0-9]+)+),a,freebsd,libarchive,\1,,,,,,,
,bsdtar,1,bsdtar,^([0-9][0-9]*(\.[0-9]+)+),a,freebsd,libarchive,\1,,,,,,,
,libarchive.so,1,libarchive.so.*,libarchive ([0-9][0-9]*(\.[0-9]+)+),a,freebsd,libarchive,\1,,,,,,,
,named,1,named,^([0-9][0-9]*(\.[0-9]+)+),a,isc,bind,\1,,,,,,,
,libisc.so,1,libisc.so.*,^([0-9][0-9]*(\.[0-9]+)+),a,isc,bind,\1,,,,,,,
,libisccfg.so,1,libisccfg.so,^([0-9][0-9]*(\.[0-9]+)+),a,isc,bind,\1,,,,,,,
,libbind9.so,1,libbind9.so,^([0-9][0-9]*(\.[0-9]+)+),a,isc,bind,\1,,,,,,,
,liblwres.so,1,liblwres.so,^([0-9][0-9]*(\.[0-9]+)+),a,isc,bind,\1,,,,,,,
,courier-imapd,1,courier-imapd,Courier-IMAP ([0-9][0-9]*(\.[0-9]+)+)/.*,a,double_precision_incorporated,courier-imap,\1,,,,,,,
,newrole,1,newrole,^([0-9][0-9]*(\.[0-9]+)+),a,redhat,policycoreutils,\1,,,,,,,
,secon,1,secon,^([0-9][0-9]*(\.[0-9]+)+),a,redhat,policycoreutils,\1,,,,,,,
,lighttpd,1,lighttpd,Server: lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
,mod_dirlisting.so,1,mod_dirlisting.so,lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
,mod_cgi.so,1,mod_cgi.so,lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
,mod_scgi.so,1,mod_scgi.so,lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
,mod_fastcgi.so,1,mod_fastcgi.so,lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
,mod_ssi.so,1,mod_ssi.so,lighttpd/([0-9][0-9]*(\.[0-9]+)+),a,lighttpd,lighttpd,\1,,,,,,,
